index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
0,-0.7067,3.6904,-9.6187,10.326561225306323,10.326520694786982,10.326561225306323,
1,-0.3533,3.1801,-10.1683,10.659839669995042,10.648652107983335,10.659839669995042,
2,-0.3141,3.4549,-10.5217,11.078861119718036,10.88384202904373,11.078861119718036,
3,0.0785,3.6904,-10.3646,11.002279198875112,10.970761431610466,11.002279198875112,
4,0.0,3.1801,-10.6787,11.142157318042138,10.89483639681857,11.142157318042138,10.84193970638733
5,-0.3533,4.7505,-9.5009,10.628225249306677,10.6974368140502,10.628225249306677,10.902272511187402
6,0.5104,3.8082,-9.7365,10.467202474873599,10.464983015301696,10.467202474873599,10.863745072163113
7,0.8637,2.9445,-9.5402,10.021550477845233,10.293962801308556,10.021550477845233,10.652282943788553
8,1.0993,2.9838,-9.4617,9.981747833921672,10.240688067626758,9.981747833921672,10.448176670797864
9,2.0023,3.2978,-9.7365,10.473018780657275,10.286578562664168,10.473018780657275,10.31434896332089
10,1.1385,3.5334,-10.0113,10.677416611709033,10.366416301275729,10.677416611709033,10.324187235801363
11,1.3348,2.6304,-9.7757,10.211023733690958,10.439304031525623,10.211023733690958,10.272951487564834
12,1.6489,3.5334,-9.972,10.707220496935701,10.512458605820235,10.707220496935701,10.410085491382928
13,1.806,2.7089,-9.7757,10.3035957655568,10.608833143955444,10.3035957655568,10.474455077709953
14,1.7274,3.1015,-10.0506,10.659163821332328,10.730028064097109,10.659163821332328,10.511684085844966
15,1.8452,3.6904,-10.3254,11.1192490915529,10.839826015300702,11.1192490915529,10.600050581813738
16,2.2378,4.3186,-9.972,11.094991608829634,10.897986296672675,11.094991608829634,10.776844156841474
17,1.9237,3.8475,-9.4224,10.357871388465874,10.903428816420321,10.357871388465874,10.706974335147507
18,2.1593,3.6512,-9.972,10.836725609241935,10.855882230098304,10.836725609241935,10.813600303884533
19,-0.0785,3.2978,-10.7572,11.251622057730165,10.70400424325545,11.251622057730165,10.9320919511641
20,-0.1178,2.5519,-10.718,11.018239171936685,10.416815223280414,11.018239171936685,10.911889967240858
21,-1.2956,2.12,-9.0691,9.40327358795861,10.092277037672151,9.40327358795861,10.573546363066654
22,1.1778,3.0623,-9.0298,9.607402467368585,9.908501692310987,9.607402467368585,10.423452578847195
23,1.4526,2.7089,-9.4617,9.948464849412698,9.972677532212685,9.948464849412698,10.245800426881349
24,2.5912,3.023,-9.8935,10.664623232444736,10.283747415232085,10.664623232444736,10.128400661824262
25,1.806,2.0415,-9.3439,9.733335782762248,10.794258274584092,9.733335782762248,9.871419983989375
26,1.6097,2.6697,-10.6002,11.049102778959021,11.377718015585812,11.049102778959021,10.200585822189458
27,1.6489,5.6927,-11.8958,13.290438748965363,11.770436262231712,13.290438748965363,10.937193078508814
28,0.0,5.5357,-10.7965,12.132946333846533,11.727873833687072,12.132946333846533,11.374089375395581
29,-0.9422,4.5149,-10.0898,11.09396804078685,11.247220515138693,11.09396804078685,11.459958337064004
30,-0.8245,4.3971,-10.4432,11.361105355554097,10.57170900333654,11.361105355554097,11.785512251622372
31,-0.2748,4.083,-10.5217,11.28948957792158,10.136827426588209,11.28948957792158,11.833589611414885
32,-0.0785,3.9653,-9.6972,10.476900981683468,10.64222684521688,10.476900981683468,11.270882057958506
33,0.4319,3.8867,-9.3831,10.165408998658146,12.97734231345033,10.165408998658146,10.877374590920827
34,0.8637,4.9468,-10.4432,11.587805407841469,17.65176235413412,11.587805407841469,10.976142064331752
35,-0.0785,-0.5104,-1.2171,1.3221205769520419,23.330980948263917,,8.968345108611341
36,-48.3683,52.4514,-37.8074,80.746772700895,26.285164261720535,,22.859801733206023
37,-0.1963,4.7897,-4.3579,6.478506941417907,23.997485503336762,,22.06012292515291
38,-6.2816,2.1593,-8.755,10.989590531498433,18.51589459868083,10.989590531498433,22.224959231720966
39,0.157,3.3764,-9.972,10.529269203510754,13.58289279929049,10.529269203510754,22.013251990854826
40,0.0,3.4549,-10.0898,10.664914347991736,10.788808623746736,10.664914347991736,23.881810745062765
41,0.0,3.4549,-10.0898,10.664914347991736,9.793759451722714,10.664914347991736,9.865439074482113
42,0.0,3.4156,-10.0506,10.615125233363948,9.781968635421064,10.615125233363948,10.692762732871321
43,0.0,3.3764,-10.0506,10.602576918843834,10.099946662747797,10.602576918843834,10.615360010340401
44,0.0,3.3371,-10.0506,10.590127325485751,10.404925622041624,10.590127325485751,10.627531634735401
45,0.0,3.4156,-10.0506,10.615125233363948,10.589231252528352,10.615125233363948,10.617573811809843
46,0.0,3.4156,-10.0506,10.615125233363948,10.66324286140058,10.615125233363948,10.607615988884286
47,0.0,3.3764,-10.0898,10.639743464952526,10.671904088159044,10.639743464952526,10.612539635202001
48,0.0,3.4156,-10.0506,10.615125233363948,10.65519428349825,10.615125233363948,10.615049298106024
49,0.0,3.4156,-10.0506,10.615125233363948,10.637142696312859,10.615125233363948,10.620048879681663
50,0.0393,3.4156,-10.0506,10.61519798260965,10.626570788588943,10.61519798260965,10.620063429530804
51,0.0393,3.4156,-10.0898,10.652320493207103,10.622291251307733,10.652320493207103,10.627502481499434
52,0.0393,3.4156,-10.0506,10.61519798260965,10.620709677696425,10.61519798260965,10.622593385030859
53,0.0393,3.4156,-10.0506,10.61519798260965,10.620736233369001,10.61519798260965,10.62260793488
54,0.0393,3.4156,-10.0506,10.61519798260965,10.62263759304316,10.61519798260965,10.62262248472914
55,0.0,3.4549,-10.0506,10.627835827203956,10.625140562337034,10.627835827203956,10.625150053648003
56,0.0,3.4156,-10.0898,10.652247997488605,10.625935496557721,10.652247997488605,10.625135554504302
57,0.0,3.4156,-10.0506,10.615125233363948,10.624958565108821,10.615125233363948,10.625121004655162
58,0.0393,3.4156,-10.0506,10.61519798260965,10.625432563739706,10.61519798260965,10.625121004655162
59,0.0,3.4156,-10.0506,10.615125233363948,10.630367306175737,10.615125233363948,10.625106454806021
60,0.0,3.3764,-10.0898,10.639743464952526,10.63881425562154,10.639743464952526,10.627487982355735
61,-0.2356,4.0045,-9.8935,10.675807691224115,10.646607185000942,10.675807691224115,10.632199921102838
62,0.0,3.4156,-10.0898,10.652247997488605,10.65111952043522,10.652247997488605,10.63962447392777
63,0.0393,3.3764,-10.0506,10.602649754188807,10.653188080301552,10.602649754188807,10.6371148282436
64,-0.2356,3.6904,-10.0506,10.709300625157555,10.653020574835939,10.709300625157555,10.655949906602322
65,0.0,3.4156,-10.0898,10.652247997488605,10.649595907690728,10.652247997488605,10.658450813109535
66,0.0,3.4156,-10.0506,10.615125233363948,10.645338625799326,10.615125233363948,10.646314321537504
67,0.0,3.4549,-10.0506,10.627835827203956,10.644240405446826,10.627835827203956,10.641431887480575
68,0.0,3.4941,-10.0898,10.677677596275325,10.645928521183883,10.677677596275325,10.656437455897876
69,0.0,3.4941,-10.0506,10.640643550556517,10.647198741910183,10.640643550556517,10.64270604097767
70,0.0,3.4549,-10.0506,10.627835827203956,10.646317529770334,10.627835827203956,10.63782360692074
71,0.0,3.4156,-10.1291,10.689480350793483,10.642845657439358,10.689480350793483,10.652694630406648
72,0.0,3.4156,-10.0506,10.615125233363948,10.63805843115291,10.615125233363948,10.650152511638646
73,-0.0393,3.3764,-10.0506,10.602649754188807,10.63543335117325,10.602649754188807,10.635146943221342
74,0.0,3.4156,-10.0898,10.652247997488605,10.635963644783661,10.652247997488605,10.63746783260776
75,0.0,3.4549,-10.0898,10.664914347991736,10.636284861032154,10.664914347991736,10.644883536765317
76,0.0,3.4156,-10.0506,10.615125233363948,10.634183493062993,10.615125233363948,10.630012513279409
77,0.0,3.4549,-10.0506,10.627835827203956,10.631114476272945,10.627835827203956,10.63255463204741
78,0.0,3.4549,-10.0506,10.627835827203956,10.628608273216777,10.627835827203956,10.63759184665044
79,0.0,3.4941,-10.0506,10.640643550556517,10.626539181330859,10.640643550556517,10.635270957264023
80,0.0,3.4156,-10.0506,10.615125233363948,10.62506612830571,10.615125233363948,10.625313134338466
81,0.0,3.4156,-10.0506,10.615125233363948,10.625185071370353,10.615125233363948,10.625313134338466
82,0.0,3.4941,-10.0898,10.677677596275325,10.62805055650101,10.677677596275325,10.635281488152739
83,-0.0785,3.6512,-10.0113,10.656620072987495,10.638657298469488,10.656620072987495,10.641038337309446
84,-0.5104,3.7297,-9.7365,10.438898529059472,10.664754660505931,10.438898529059472,10.600689333010036
85,0.7852,3.4549,-10.2861,10.879187757364976,10.701449835646013,10.879187757364976,10.653501837810243
