index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
26,5.6142,1.3348,-8.6372,10.387596282104923,10.80423450545909,10.387596282104923,10.936519379002217
27,5.6534,0.2356,-8.5979,10.292731577671692,10.588859780692363,10.292731577671692,10.934407545594814
28,5.3786,-1.2563,-8.8728,10.45151699467594,10.608030151597903,10.45151699467594,11.031667970683227
29,4.986,-0.9422,-8.7157,10.085205170446459,10.968500142925441,10.085205170446459,10.594479568391316
30,5.0253,-1.0208,-9.2261,10.55540591071703,11.568419451184988,10.55540591071703,10.354491187123207
31,7.6557,-0.3926,-11.5424,13.856077186924155,12.05647466083536,13.856077186924155,11.048187368087053
32,7.3416,-0.6282,-11.2676,13.463006185841259,12.047389209550246,13.463006185841259,11.68224228972097
33,6.046,-0.2356,-10.0506,11.731333416112594,11.501897003736282,11.731333416112594,11.938205574008299
34,5.3786,0.0,-8.6372,10.174996894348421,10.820848087661133,10.174996894348421,11.956163918788693
35,4.9075,0.157,-8.0483,9.427796038311392,10.556019092131551,9.427796038311392,11.730641944307564
36,4.7897,-0.6282,-8.5194,9.793673350178674,11.04414435363308,9.793673350178674,10.918161176958469
37,5.3394,-0.6674,-9.1868,10.646685369635001,12.161557738334821,10.646685369635001,10.354897013717217
38,8.3231,0.5889,-12.7595,15.245512030430463,13.291031138289624,15.245512030430463,11.05773273658079
39,9.2261,0.9422,-13.1521,16.093054292457975,13.66882179260587,16.093054292457975,12.241344216202702
40,7.0275,-0.8637,-12.3669,14.250331559300646,12.983939148207009,14.250331559300646,13.205851320400551
41,5.3394,-0.1178,-9.2261,10.660393539171057,11.658838576664131,10.660393539171057,13.379195358199027
42,4.5149,-0.7459,-7.9698,9.190125181954814,10.525752525302389,9.190125181954814,13.087883320662991
43,4.7897,-0.2748,-7.6164,9.00146044206161,10.266534664550177,9.00146044206161,11.83907300298922
44,5.0645,-0.0785,-8.1661,9.60939705236494,11.055323349269143,9.60939705236494,10.542341554970614
45,6.1246,0.0,-10.718,12.344482539175143,12.481854576384405,12.344482539175143,10.161171750945513
46,7.4594,0.0,-12.8773,14.881784289862555,13.71050515362214,14.881784289862555,11.005449901083812
47,9.1083,0.1178,-14.801,17.379430564031722,13.91382686687459,17.379430564031722,12.643310977499194
48,8.1268,0.6282,-12.3669,14.811472887258715,12.877509377445739,14.811472887258715,13.805313466538616
49,5.0253,0.0785,-8.1268,9.555348270994626,11.309312914569055,,13.794503710264554
50,2.6697,-1.06,-6.0853,6.729173365280464,10.386929866861605,6.729173365280464,12.671441875485616
51,3.0623,-1.4134,-7.2631,8.007996157591487,10.795254931331618,8.007996157591487,11.296684249031403
52,6.5564,-0.9422,-11.6602,13.410234369316592,12.132942990151715,,10.502845010088377
53,9.5009,0.0393,-13.898,16.835172980994287,13.27910506510078,16.835172980994287,10.907585028835491
54,8.8335,0.6674,-12.838,15.597768718954644,13.386400675070027,15.597768718954644,12.116069118427495
55,6.4386,-0.0393,-10.0506,11.936149915697271,12.546348894248935,11.936149915697271,13.157464428510854
56,5.0253,-0.5496,-8.1661,9.604212068670703,11.567721156878743,9.604212068670703,13.4767076107267
57,4.8682,-0.9815,-7.9698,9.390443308491884,11.231192817406786,9.390443308491884,12.672749398561757
58,5.2216,-0.2356,-9.1476,10.535615771277918,11.712493177613458,10.535615771277918,11.412837956618484
59,6.9098,0.0,-11.5424,13.452595801554434,12.502461281143885,13.452595801554434,10.983803373138443
60,8.4409,0.0,-13.3484,15.793307929942985,12.809245218310748,15.793307929942985,11.755234975987586
61,7.5379,0.4711,-11.7387,13.958472312900147,12.218632929354033,13.958472312900147,12.626087024833474
62,5.2608,0.0393,-8.755,10.214087630816568,11.099501547345767,10.214087630816568,12.79081588929841
63,3.4156,-0.7852,-6.7135,7.573238716031603,10.322186435781694,7.573238716031603,12.198340478249147
64,3.769,-0.8245,-7.4594,8.398083686770452,10.5075619052574,8.398083686770452,11.18743805529235
65,5.8105,-0.2356,-10.0506,11.611717270498795,11.493037594440024,11.611717270498795,10.351119923403513
66,8.4409,0.2356,-12.7202,15.26786783444237,12.48945299305837,15.26786783444237,10.612999027711957
67,8.0483,0.2356,-12.1706,14.59294845499017,12.779827661562283,14.59294845499017,11.488771192546677
68,6.8312,0.0393,-10.3646,12.413370657883377,12.30643283933689,12.413370657883377,12.456797580917033
69,5.2216,-0.6282,-8.5194,10.011988721527805,11.627465342573958,10.011988721527805,12.779578587868503
70,5.0253,-0.3533,-8.0876,9.528259795996329,11.370830795649264,9.528259795996329,12.36288709296801
71,5.8497,-0.1178,-9.5009,11.157955356605438,11.711804099279519,11.157955356605438,11.540904597400623
72,6.8705,-0.0393,-11.1891,13.130166546925443,12.273158800958296,13.130166546925443,11.248348215787678
73,7.5379,0.157,-12.1706,14.316706666339154,12.470586167983683,14.316706666339154,11.629015417478834
74,7.2238,0.6282,-11.1498,13.300224122923643,12.007133699991858,13.300224122923643,12.286662497758002
75,5.6927,0.0393,-9.2654,10.874558149184729,11.140943657753931,10.874558149184729,12.555922168395682
76,4.1223,-0.5104,-7.5379,8.606613844015543,10.513650723399351,8.606613844015543,12.045653865877702
77,3.926,-0.6674,-7.4201,8.421210291282364,10.636675555926306,8.421210291282364,11.103862614749087
78,5.8105,-0.2356,-9.7365,11.340936903977555,11.427881427056374,11.340936903977555,10.508708662276765
79,7.6164,-0.2356,-12.2491,14.425862439729556,12.235670601598041,14.425862439729556,10.733836325637949
80,8.3624,0.3926,-12.3669,14.933990897613404,12.408323751502298,14.933990897613404,11.545722875323683
81,6.3601,0.0393,-9.7365,11.629782833312065,11.895090932370708,11.629782833312065,12.150356673182989
82,5.0253,-0.3533,-8.0876,9.528259795996329,11.264303770261222,9.528259795996329,12.371766574125783
83,4.7112,-0.6282,-7.7342,9.077879175225897,11.134348024696784,9.077879175225897,11.91915502837545
84,5.9283,-0.3926,-9.7365,11.406064522875539,11.61188622230211,11.406064522875539,11.315195445004647
85,7.1846,0.0393,-11.4247,13.496065787480438,12.240847623600027,13.496065787480438,11.027610422978054
86,7.5379,0.1963,-11.8958,14.084336254861284,12.43199800012601,14.084336254861284,11.5185211072879
87,6.7527,0.0393,-11.0321,12.934749019211775,11.95639335784681,12.934749019211775,12.199818951930986
88,5.4571,-0.0393,-9.1476,10.651763734706098,11.120087589280436,10.651763734706098,12.514595863827028
89,4.3971,-0.3533,-7.695,8.869742628735064,10.529444817867939,8.869742628735064,12.007331484998932
90,4.2401,-0.5889,-7.7342,8.839858644797438,10.624004242098607,8.839858644797438,11.07609005646233
91,5.8497,-0.1178,-9.7365,11.359238494723138,11.315037843844594,11.359238494723138,10.531070504434703
92,7.4594,-0.0393,-11.5424,13.74304153417285,12.04468075464474,13.74304153417285,10.692729007426918
93,7.5772,-0.0393,-11.8958,14.104097346870518,12.258253404675472,14.104097346870518,11.383195729859802
94,6.6349,0.0,-10.1683,12.141508262979523,11.87881030037585,12.141508262979523,12.037548856708693
95,5.2608,-0.2356,-8.4016,9.915563854869777,11.345544544783488,9.915563854869777,12.252689898723162
96,4.829,-0.6282,-7.9698,9.339785237359584,11.188586798434624,9.339785237359584,11.848799247250449
97,5.7712,-0.4319,-9.5794,11.191880602025737,11.542745467246794,11.191880602025737,11.338567060821028
98,6.9098,-0.157,-11.2676,13.2185019877443,12.048761397571845,13.2185019877443,11.161447988995784
99,7.4201,0.4319,-11.4247,13.629680543211569,12.205281392461817,13.629680543211569,11.459082445042194
100,6.5957,0.157,-10.6002,12.485677696064398,11.809446295177603,12.485677696064398,11.973105213281118
101,5.6142,-0.157,-9.3831,10.935559256389222,11.11182346158644,10.935559256389222,12.292260017087045
102,4.3579,-0.5889,-7.8127,8.965287330030199,10.615248874847296,8.965287330030199,11.846941362687938
103,4.6327,-0.2356,-8.0483,9.289378318272972,10.677828595057742,9.289378318272972,11.061116628793672
104,5.8497,-0.2356,-9.8935,11.495905344947825,11.21031645507695,11.495905344947825,10.634361589140923
105,7.0668,-0.3533,-11.2676,13.305010067264135,11.757932773244153,13.305010067264135,10.79822806338087
106,7.0275,-0.0393,-10.875,12.94808579443309,11.916805478470593,12.94808579443309,11.200733370989644
107,6.2031,0.0,-9.6972,11.511478508428013,11.665953287434773,11.511478508428013,11.709971606669209
108,5.5749,-0.5104,-8.9513,10.557736019620874,11.316589226413777,10.557736019620874,11.963643146938788
109,5.3786,-0.5889,-8.7157,10.258633810600708,11.202477990390914,10.258633810600708,11.716188840069364
110,5.6534,-0.3533,-9.4224,10.993969902178193,11.412077122907435,10.993969902178193,11.253980807052177
111,6.3601,0.0,-10.2861,12.093581984672696,11.734574069223884,12.093581984672696,11.083080045100099
112,6.949,0.0785,-11.0321,13.038481263552132,11.829689767809175,13.038481263552132,11.388480596124921
113,6.7527,0.1963,-10.6395,12.603033413825418,11.517818255533978,12.603033413825418,11.797540074965829
114,5.3394,-0.1963,-8.9513,10.424658159383453,10.974419020405984,10.424658159383453,11.830744944722378
115,4.5149,-0.5104,-7.9698,9.174014508926831,10.612450855843255,9.174014508926831,11.466753866072105
116,4.9468,-0.3533,-8.4409,9.790017565867794,10.714548275180974,9.790017565867794,11.006040982311125
117,5.9675,-0.1963,-9.7757,11.454863614639853,11.17584698371027,11.454863614639853,10.68931745252867
118,6.9098,-0.157,-10.9143,12.918665934607954,11.613893767070525,12.918665934607954,10.752443956685179
119,6.8312,0.1178,-10.4039,12.446698577936239,11.719356694564315,12.446698577936239,11.156852040395735
120,6.1246,-0.1178,-9.5794,11.370554355879047,11.500805121597663,11.370554355879047,11.596160009786178
121,5.5749,-0.3926,-8.8335,10.452959725360087,11.219229416178232,10.452959725360087,11.728748441684635
122,5.4571,-0.5889,-8.912,10.46663688201707,11.127000504784418,10.46663688201707,11.53110309516008
123,5.732,-0.157,-9.3439,10.963071659439247,11.260703496428324,10.963071659439247,11.139984240126338
124,6.3994,0.0,-10.2469,12.081029756192143,11.430334857140425,12.081029756192143,11.066850475777517
125,6.5564,0.0393,-10.4824,12.364005629649316,11.398061653037113,12.364005629649316,11.265540730531573
126,5.9283,-0.0785,-9.7365,11.39957610571551,11.108792633046118,11.39957610571551,11.454864006602659
127,5.1038,-0.3533,-8.7157,10.106286252625145,10.76087242243045,10.106286252625145,11.382793880724273
128,4.9075,-0.3533,-8.4016,9.736285724032548,10.633412634968284,9.736285724032548,11.13743669364293
129,5.3001,-0.1963,-8.8728,10.33712598065826,10.832369372397073,10.33712598065826,10.788655938536156
130,6.2031,-0.2748,-10.0506,11.813912349852608,11.196586002441144,11.813912349852608,10.678637282576814
131,6.6349,-0.0393,-10.3646,12.306436350950667,11.450417648955087,12.306436350950667,10.860009331623846
132,6.2031,-0.3141,-9.8543,11.648361983987277,11.449188874166435,11.648361983987277,11.168424477896272
133,6.0068,-0.3141,-9.3831,11.145531421157092,11.277107426643965,11.145531421157092,11.45027361732118
134,5.5749,-0.4711,-8.8335,10.456202344541731,11.136993875453243,10.456202344541731,11.474088890097875
135,5.6142,-0.4319,-9.0691,10.6749404710284,11.162563829831141,10.6749404710284,11.246294514333034
136,6.0068,-0.1963,-9.7757,11.475386286308623,11.305250440726375,11.475386286308623,11.080084501404624
137,6.2816,0.0,-10.1291,11.918773652100285,11.382155245942192,11.918773652100285,11.134166835027226
138,6.3209,0.0393,-10.1683,11.972871259226002,11.247510876003636,11.972871259226002,11.299634802641009
139,5.6534,-0.0393,-9.3046,10.887518413761697,10.939877576980653,10.887518413761697,11.385898016485001
140,5.1038,-0.2748,-8.6372,10.036210107406083,10.669323547854146,10.036210107406083,11.258151943760538
