index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
0,-1.2563,2.3949,-10.3254,10.673692934500224,10.673856549239742,10.673692934500224,
1,-1.0208,2.2771,-10.0113,10.317623017924236,10.483354954843609,10.317623017924236,
2,-1.3348,2.2378,-10.2076,10.534919916164526,10.351921799814782,10.534919916164526,
3,-1.0993,2.6697,-9.5009,9.92989724972016,10.323986932734599,9.92989724972016,
4,-1.1385,3.2193,-9.658,10.243878110364257,10.405617551350154,10.243878110364257,10.34000224573468
5,-0.9422,2.8267,-10.5609,10.973175590502505,10.543546932722721,10.973175590502505,10.399898776935137
6,-0.3926,3.023,-9.972,10.427533157942966,10.658707858995475,10.427533157942966,10.421880804938883
7,-0.7459,2.5912,-10.5609,10.899692337859817,10.696044305013817,10.899692337859817,10.49483528927794
8,-1.2563,2.3556,-10.6395,10.969325471513734,10.63919405649559,10.969325471513734,10.702720933636655
9,-2.0808,2.5912,-9.7365,10.288025968571425,10.525084713038233,10.288025968571425,10.711550505278089
10,-1.0993,1.9237,-10.1291,10.368594359410537,10.436222821286977,10.368594359410537,10.590634259059694
11,-0.3926,2.3556,-9.8543,10.139537199004698,10.441266985154371,10.139537199004698,10.533035067272042
12,-0.7852,2.3556,-10.0506,10.352775027015703,10.537761875439262,10.352775027015703,10.42365160510322
13,-0.4319,2.7482,-10.718,11.073150628886072,10.645815598476355,11.073150628886072,10.444416636577687
14,-0.0393,2.6697,-10.6395,10.969403029791549,10.674347941756288,10.969403029791549,10.580692048821712
15,0.0,2.4341,-10.2469,10.532036954929469,10.609552588427348,10.532036954929469,10.613380567925498
16,0.0393,2.2378,-9.972,10.220082060825147,10.5167492032963,10.220082060825147,10.629489540289587
17,-0.2356,2.5126,-10.2076,10.51493052188173,10.461528138332088,10.51493052188173,10.661920639262792
18,-0.3141,2.4734,-10.1291,10.431444443604155,10.462027375908715,10.431444443604155,10.53357940220641
19,-0.1963,2.1986,-10.2861,10.520277033424547,10.505438599249597,10.520277033424547,10.443754202933011
20,-0.4319,2.0808,-10.2861,10.50333849116556,10.570866219210046,10.50333849116556,10.438014510180228
21,-0.3926,2.2378,-10.4039,10.649085350864647,10.630599230196628,10.649085350864647,10.523815168188127
22,-0.5496,2.3163,-10.6002,10.864232411449969,10.654205901271856,10.864232411449969,10.593675546101775
23,-0.4711,2.1986,-10.3646,10.605692355051602,10.630990762113633,10.605692355051602,10.628525128391264
24,-0.0393,1.9237,-10.4824,10.657526727153913,10.586650395377548,10.657526727153913,10.655975067137138
25,-0.3141,1.6489,-10.1683,10.305913589294256,10.568309098711314,10.305913589294256,10.616490086762877
26,-0.2748,1.8452,-10.2861,10.453905073703318,10.603512495376872,10.453905073703318,10.577454031330612
27,-0.157,2.0415,-10.6002,10.796138721320691,10.667240188361047,10.796138721320691,10.563835293304756
28,-0.3533,2.1986,-10.6002,10.831569733422759,10.698336870257272,10.831569733422759,10.609010768978987
29,0.0,2.3949,-10.6787,10.943956309306062,10.657202692613904,10.943956309306062,10.666296685409417
