index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
0,-9.406818323,1.747767212,4.596867188,10.614806127922535,10.60510724075465,10.614806127922535,
1,-10.86009873,0.737414111,3.921702319,11.570016122516837,11.125615534127526,11.570016122516837,
2,-8.880093958,0.430956299,8.137891443,12.052678920995469,11.611620233099737,12.052678920995469,
3,-9.837774622,0.608127222,5.176263989,11.133074019120814,12.113559611242582,11.133074019120814,
4,-9.093177905,0.59136781,4.984727856,10.386679551091712,12.630872437079333,10.386679551091712,11.151450948329472
5,-11.29823763,1.010353101,14.58308231,18.47531533135181,12.95314292353821,,12.723552789015327
6,-7.94635531,2.29364519,5.899312891,10.159097575882127,12.939493510443073,,12.441369079688386
7,-10.41717142,3.021482495,4.841075757,11.877829403820774,12.777407848770112,11.877829403820774,12.406399176253448
8,-8.180987073,0.397437476,9.167398157,12.29340046548917,12.631574366792451,12.29340046548917,12.638464465527118
9,-14.37957517,-0.356736047,4.520252734,15.07753718138822,12.38247897684952,15.07753718138822,13.57663599158642
10,-9.2296474,-1.144428394,6.088454822,11.115997013172288,11.95572751483522,11.115997013172288,12.104772327950517
11,-9.885658655,-1.120486377,4.575319373,10.95058373463114,11.569537953371256,10.95058373463114,12.263069559700318
12,-11.3892173,-1.474828223,1.163582007,11.543106691051191,11.528739323633632,11.543106691051191,12.196125017146404
13,-10.6661684,0.004788403,1.498770239,10.77095555163394,11.975528880153698,10.77095555163394,11.891636034375356
14,-11.49695637,-1.055842932,6.148309863,13.080387006591241,12.822786625271375,13.080387006591241,11.49220599941596
15,-10.56561193,-2.138022083,4.450820886,11.662465452982392,13.723761328951037,11.662465452982392,11.60149968737798
16,-15.1433255,-2.557007373,12.72997023,19.947700016824317,14.163345622615767,,13.400922943816616
17,-8.006210352,2.995146277,8.113949426,11.785859353852167,13.876782633816322,,13.449473476376813
18,-11.17613335,0.023942017,3.184288208,11.620938915112157,13.096204078166151,11.620938915112157,13.619470149072455
19,-10.56800613,0.215478149,6.22971272,12.269413391443939,12.135101331101552,12.269413391443939,13.457275426042994
20,-8.403647827,5.949591125,6.004657764,11.919515351627602,11.012971875167253,11.919515351627602,13.508685405772036
21,-8.923189587,3.833116858,-0.840364783,9.747938767818335,9.647475767099632,9.747938767818335,11.46873315597084
22,-5.992686755,2.35110603,5.674257935,8.581211873667103,8.114349866394702,8.581211873667103,10.827803659933826
23,-5.449202979,1.74537301,3.737348792,6.834318989002693,6.677366323925823,6.834318989002693,9.870479674711934
24,-5.01824668,0.921767639,0.598550415,5.137189690962884,5.722522106175296,5.137189690962884,8.444034934615724
25,-0.478840332,-0.890643018,2.303221997,2.5154253351126696,5.562835900624058,2.5154253351126696,6.563216931312736
26,-3.15795199,2.32237561,2.877830396,4.862920627895272,6.046496304098987,4.862920627895272,5.586213303328124
27,-13.47456694,2.492363928,6.370970618,15.111753663475191,6.5323351516644435,,6.892321661289742
28,-3.105279553,0.612915625,-0.543483777,3.211510747531636,6.701557465885193,,6.167760012995531
29,-4.544194751,-1.663970154,-1.192312427,4.983985506800493,7.049859828111076,4.983985506800493,6.137119176163052
30,-9.299079248,2.434903088,-3.495534424,10.228410864738725,8.246964981766988,,7.679716282088265
31,-4.819527942,3.543418457,1.805228052,6.248400776587136,10.546118939376345,6.248400776587136,7.956812311826637
32,-7.896077075,8.116343628,-3.63439812,11.892515156886548,13.64685074720237,,7.312964610508908
33,-14.39154618,12.45463704,11.19289276,22.07975166495477,16.616366772773617,,11.086612793993535
34,-19.6133,8.664615808,2.121262671,21.54662060067939,18.49736266783577,21.54662060067939,14.399139812769315
35,-17.23106935,6.684611035,7.87452926,20.089847851597813,19.34537435732727,20.089847851597813,16.371427210141132
36,-6.770802295,10.84094512,3.224989636,13.182200611625378,20.22647078654895,,17.75818717714878
37,-11.34372747,18.3868702,1.256955872,21.64109717018608,22.017549028198044,,19.707903579808686
38,-13.61343064,19.45947254,12.47139645,26.824099141223318,24.551322684203853,,20.656773075062397
39,-18.38746875,14.40112299,12.36605157,26.42745886076133,27.036172852092307,26.42745886076133,21.632940727078783
40,-19.6133,19.61270145,17.34838523,32.7155324753444,28.871692222518963,,24.1580776518281
41,-19.6133,11.46104335,10.82897411,25.165526655240683,29.91916992261396,,26.554742860551166
42,-19.6133,19.61270145,17.93735884,33.03162783169728,30.236578265329037,,28.832848992853407
43,-19.6133,19.37387983,16.92939994,32.35171307497878,29.87888158206899,32.35171307497878,29.938371779604495
44,-19.58217538,8.463502869,11.99495032,24.47389030387113,29.10303513883175,,29.54765806822645
45,-19.6133,19.61270145,11.32217965,29.958827531859555,28.29581189939188,,28.99631707952949
46,-19.6133,12.74912384,10.25436571,25.54160746100527,27.536903457811842,25.54160746100527,29.071533240682403
47,-18.40901656,15.59104121,13.76426534,27.774582932389784,26.529162847965612,27.774582932389784,28.020124260820904
48,-19.6133,12.51928048,12.36365737,26.349078621266138,24.872684035863713,26.349078621266138,26.819597370078373
49,-17.32923162,11.28626663,14.97812559,25.5348062293974,22.46573107446301,25.5348062293974,27.031780555183627
50,-11.29823763,8.901641772,3.469198206,14.796105432629119,19.770201780086374,,23.999236135337544
51,-10.08677159,8.274360938,12.05959376,17.766311144898996,17.424925097850764,17.766311144898996,22.444176872116287
52,-8.53772312,9.425971936,10.15141504,16.272458029639537,15.653448962410227,16.272458029639537,20.143751891566236
53,-11.08515369,5.267243652,8.631096985,15.004010236764403,14.336796973265974,15.004010236764403,17.87473821466589
