index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
0,5.1431,2.9838,-8.9905,10.778851065860406,10.775772407174081,10.778851065860406,
1,5.0645,2.9838,-8.9905,10.741569389060428,10.743069258303983,10.741569389060428,
2,4.986,3.1408,-8.9513,10.716836862152936,10.72186908488684,10.716836862152936,
3,5.0253,3.1408,-8.9905,10.767885353215831,10.72412350991365,10.767885353215831,
4,5.0253,3.1408,-9.0691,10.833597719132827,10.76789634801533,10.833597719132827,10.767748077884486
5,5.0645,3.1408,-8.9513,10.753583429722392,10.882291550716804,10.753583429722392,10.762694550656883
6,5.0645,3.2978,-8.9513,10.80048224756654,11.089363142135543,10.80048224756654,10.774477122358103
7,4.8682,3.1015,-9.4617,11.083430893906453,11.355434295187951,11.083430893906453,10.847795928708809
8,4.986,3.8475,-10.1291,11.9273684884806,11.561330851757623,11.9273684884806,11.079692555761763
9,5.0253,4.4756,-10.0506,12.095420447838926,11.560868514579099,12.095420447838926,11.332057101502981
10,5.6534,4.1223,-9.5794,11.862512095252,11.311155237887919,11.862512095252,11.553842834608904
11,3.6119,4.2793,-8.912,10.525301615630784,10.951191639760545,10.525301615630784,11.498806708221753
12,1.5704,4.5149,-7.8127,9.15908071042067,10.695697130922555,9.15908071042067,11.113936671524597
13,1.3348,6.4779,-10.1683,12.130094984788865,10.628105771205924,12.130094984788865,11.154481970786248
14,-0.157,6.0068,-8.3624,10.297379715247951,10.69177904430878,10.297379715247951,10.794873824268056
15,-1.5704,3.3764,-9.5009,10.204574167009616,10.836840635438511,10.204574167009616,10.463286238619578
16,-3.6904,3.4941,-10.718,11.861842646486252,11.025547491868794,11.861842646486252,10.730594444790672
17,-4.4756,1.8452,-10.0898,11.191059933714946,11.204339745859471,11.191059933714946,11.136990289449525
18,-6.2031,1.2171,-8.9513,10.95835542907785,11.367694628410833,10.95835542907785,10.902642378307323
19,-6.9883,0.9815,-9.2654,11.64677278476746,11.542475520618376,11.64677278476746,11.172520992211224
20,-8.2839,0.0,-8.4409,11.826740549280684,11.7216751593967,11.826740549280684,11.496954268665439
21,-9.3439,-1.6097,-7.4201,12.039829122956853,11.885045184367227,12.039829122956853,11.53255156395956
22,-8.2053,-1.4526,-7.2631,11.053941218407125,12.020886766834117,11.053941218407125,11.505127820897995
23,-10.7965,-2.4734,-7.3024,13.26676922125353,12.081320602413061,13.26676922125353,11.966810579333131
24,-9.972,-2.7875,-6.2423,12.090378386965396,12.010924852371378,12.090378386965396,12.055531699772718
25,-8.6765,-1.7667,-7.1846,11.402690835938682,11.850527794923945,11.402690835938682,11.970721757104318
26,-8.9905,-2.5519,-6.6349,11.461377834710799,11.706173771332326,11.461377834710799,11.855031499455105
27,-9.4224,-2.4734,-6.7527,11.853197315914384,11.626897672811074,11.853197315914384,12.014882718956558
28,-9.1476,-2.5126,-7.1453,11.876323362472075,11.602802471417812,11.876323362472075,11.736793547200268
29,-9.2654,-2.4734,-6.4386,11.550797144786154,11.651204505199896,11.550797144786154,11.628877298764419
30,-8.0876,-2.0415,-7.7735,11.401942740603463,11.832668520294046,11.401942740603463,11.628727679697374
31,-10.1291,-1.6882,-7.2631,12.577810129748341,12.189603615426343,12.577810129748341,11.852014138704885
32,-8.3231,-2.5126,-7.852,11.71499280281469,12.701249666858441,11.71499280281469,11.824373236084943
33,-9.8935,-2.6304,-8.3231,13.193723508547539,13.244125244433206,13.193723508547539,12.087853265300037
34,-9.3831,0.3533,-10.8358,14.338129171548148,13.570253706750648,14.338129171548148,12.645319670652436
35,-10.7572,-0.5889,-9.3831,14.28659233897293,13.433580155251125,14.28659233897293,13.222249590326332
36,-10.1291,-3.023,-7.3024,12.847655100056196,12.790821467619168,12.847655100056196,13.2762185843879
37,-9.3439,-1.3348,-6.8705,11.674499068482552,11.840106487456097,11.674499068482552,13.268119837521473
38,-9.3831,-2.9052,-5.5749,11.294346491054718,10.904620059965449,11.294346491054718,12.888244434022909
39,-6.4386,-1.0993,-5.0645,8.26517941124087,10.296201496737874,8.26517941124087,11.673654481961453
40,-8.9513,-0.2748,-5.6534,10.590666564952368,10.151475618610991,10.590666564952368,10.934469327157341
41,-8.4409,-0.7852,-6.3994,10.6215654312347,10.349091065075054,10.6215654312347,10.489251393393042
42,-9.3439,-1.2171,-5.8105,11.070307577931157,10.66170139362631,11.070307577931157,10.368413095282763
43,-8.7942,-1.3741,-5.6534,10.544526353042132,10.938526811391007,10.544526353042132,10.218449067680245
44,-9.8935,-0.3926,-6.0068,11.580894751702045,11.113339522295876,11.580894751702045,10.88159213577248
45,-9.658,-1.7274,-6.046,11.52453863545088,11.171890996062354,11.52453863545088,11.068366549872184
46,-9.7757,-0.5496,-3.769,10.491507596623089,11.169708564946939,10.491507596623089,11.042354982949862
47,-9.5009,0.3141,-6.3994,11.459410106109301,11.19595908184169,11.459410106109301,11.12017548858549
48,-9.8935,-0.4711,-4.3186,10.8052572121167,11.292003245489568,10.8052572121167,11.172321660400403
49,-10.0898,0.0,-5.9283,11.702512761368816,11.427051837195686,11.702512761368816,11.196645262333757
50,-10.875,-0.7852,-4.1616,11.670521779252203,11.53191696440139,11.670521779252203,11.22584189109402
51,-10.2469,-0.6674,-5.9283,11.857028432959078,11.561524426961109,11.857028432959078,11.49894605836122
52,-9.972,-0.903,-5.0253,11.203117114892622,11.538315657336076,11.203117114892622,11.447687460117884
53,-10.0113,-0.4319,-5.6142,11.486161540741103,11.520863605562235,11.486161540741103,11.583868325842763
54,-10.0506,-0.9815,-5.3001,11.404778060970761,11.5393647313415,11.404778060970761,11.524321385763153
55,-10.2861,-0.6674,-5.6142,11.737483444503766,11.576021377262789,11.737483444503766,11.537713718813468
56,-10.4039,-0.8245,-5.3001,11.705212320586075,11.597494182333444,11.705212320586075,11.507350496338864
57,-10.2861,-0.5889,-5.3786,11.62239193883944,11.59556618263945,11.62239193883944,11.59120546112823
58,-10.2076,-0.6282,-5.2216,11.48280625805382,11.595924910034382,11.48280625805382,11.590534404590773
59,-10.2076,-0.6282,-5.3394,11.536850755730525,11.6303603834957,11.536850755730525,11.616948943542726
60,-10.3254,-0.7067,-5.5357,11.737004922040375,11.706888713475808,11.737004922040375,11.616853239050048
61,-10.0898,-0.7067,-5.4964,11.51146827689674,11.799546016277963,11.51146827689674,11.57810443031218
62,-10.0506,-0.7459,-5.1823,11.332570778953908,11.824932429468765,11.332570778953908,11.520140198335074
63,-10.0506,-0.5496,-5.4964,11.468523596348398,11.58806617658656,11.468523596348398,11.51728366599399
64,-10.1683,-0.7852,-5.3394,11.51173558982311,10.781391803340608,11.51173558982311,11.512260632812506
65,-10.4039,-0.6282,-5.3786,11.728815302919557,9.171074624221673,11.728815302919557,11.510622708988342
66,-6.949,-1.5311,-5.5749,9.039489931406528,6.9853458219802,9.039489931406528,11.0162270398903
67,-0.8637,-0.8637,-1.8452,2.2128530046074006,5.142310221788242,,9.192283485021
68,-0.9815,-1.0208,-0.9422,1.7009161443175265,4.8091159898486575,1.7009161443175265,7.2387619946148245
69,-0.903,-0.7067,-1.0993,1.588488079904914,6.4437534512499015,1.588488079904914,5.254112492631185
70,-9.5009,-8.912,-0.8637,13.05514544154909,9.212183027748011,,5.519378520357092
71,-16.7248,2.5519,-1.3348,16.97094044801289,11.581736867914568,16.97094044801289,7.105668623678364
72,-11.8173,0.2356,0.3141,11.82382110233405,12.645685044504392,,9.027862243223693
73,-11.1106,0.2356,-2.7089,11.438491112467588,12.626977577435387,11.438491112467588,10.975377236853706
74,-11.3069,0.1178,-2.5126,11.583307956279157,12.193206764840772,11.583307956279157,12.974341212128556
75,-11.2676,0.0785,-2.4734,11.536146651720408,11.784785704938955,11.536146651720408,12.67054145416282
76,-11.2284,0.0785,-2.5126,11.506358571242252,11.540001165669262,11.506358571242252,11.57762507880869
77,-11.2284,0.157,-2.4341,11.490276688139412,11.443829553292641,11.490276688139412,11.510916195969765
78,-11.2284,0.157,-2.5126,11.507161870765529,11.435648709832332,11.507161870765529,11.524650347629352
79,-11.2284,0.2356,-2.5126,11.508502625450456,11.461561910119649,11.508502625450456,11.509689281463611
80,-11.2284,0.157,-2.4734,11.498666145253544,11.490548282997857,11.498666145253544,11.50219318017024
81,-11.2284,0.157,-2.5126,11.507161870765529,11.510522610070659,11.507161870765529,11.502353840074894
82,-11.2676,0.157,-2.5126,11.545415432975982,11.518852080127242,11.545415432975982,11.513381589042208
83,-11.2284,0.1963,-2.5126,11.507765161402974,11.517489522185613,11.507765161402974,11.513502247169697
84,-11.2284,0.1963,-2.5126,11.507765161402974,11.511662947763975,11.507765161402974,11.5133547543602
85,-11.2284,0.157,-2.4734,11.498666145253544,11.507201477918693,11.498666145253544,11.5133547543602
86,-11.2284,0.157,-2.4734,11.498666145253544,11.507614275970688,11.498666145253544,11.511655609257804
87,-11.2284,0.1178,-2.4734,11.498197726600461,11.512677857165825,11.498197726600461,11.5022120679827
88,-11.2676,0.1963,-2.4734,11.537549610294207,11.518329291814311,11.537549610294207,11.508168957760947
89,-11.2676,0.1963,-2.5126,11.546016724827657,11.519681634593194,11.546016724827657,11.515819270445883
90,-11.2284,0.1178,-2.4734,11.498197726600461,11.515855408010895,11.498197726600461,11.515725586715266
91,-11.2284,0.157,-2.5126,11.507161870765529,11.510288242550173,11.507161870765529,11.517424731817663
92,-11.2284,0.157,-2.4734,11.498666145253544,11.506370800058036,11.498666145253544,11.51751841554828
93,-11.2284,0.1963,-2.5126,11.507765161402974,11.50481717503584,11.507765161402974,11.511561525770032
94,-11.2284,0.157,-2.5126,11.507161870765529,11.504517678261871,11.507161870765529,11.503790554957607
95,-11.2284,0.157,-2.5126,11.507161870765529,11.504280235436587,11.507161870765529,11.50558338379062
96,-11.2284,0.157,-2.5126,11.507161870765529,11.503934433986721,11.507161870765529,11.50558338379062
97,-11.2284,0.1963,-2.4734,11.499269881605528,11.504444653936497,11.499269881605528,11.505704131061018
98,-11.2284,0.1963,-2.5126,11.507765161402974,11.507170640731065,11.507765161402974,11.505704131061018
99,-11.2284,0.157,-2.5126,11.507161870765529,11.512923408642955,11.507161870765529,11.505704131061018
100,-11.2284,0.1178,-2.5126,11.506693797959517,11.521004964086057,11.506693797959517,11.505610516499816
101,-11.2676,0.1963,-2.5126,11.546016724827657,11.528449372559745,11.546016724827657,11.513381487312241
102,-11.2676,0.1178,-2.5126,11.544948911103937,11.53156463155106,11.544948911103937,11.522517293211923
103,-11.2284,0.157,-2.5126,11.507161870765529,11.528844524409386,11.507161870765529,11.522396635084434
104,-11.2676,0.2356,-2.5126,11.54675174583744,11.520999047520132,11.54675174583744,11.530314610098817
105,-11.2284,0.1963,-2.5126,11.507765161402974,11.509969127017506,11.507765161402974,11.530528882787507
106,-11.2284,0.157,-2.5126,11.507161870765529,11.500035376124586,11.507161870765529,11.52275791197508
107,-11.1498,0.1963,-2.5519,11.439788780392757,11.496648554999872,11.439788780392757,11.501725885832846
108,-11.2284,0.1178,-2.5519,11.515339205164562,11.500750960083533,11.515339205164562,11.503361352712652
109,-11.2676,0.0393,-2.5126,11.544414797208216,11.506840217577,11.544414797208216,11.502893962986807
110,-11.2284,0.0393,-2.5126,11.506157908268078,11.509821700617675,11.506157908268078,11.502572512359828
111,-11.2284,0.1178,-2.5126,11.506693797959517,11.510731039132482,11.506693797959517,11.502478897798627
112,-11.2284,0.1178,-2.4734,11.498197726600461,11.513873719161065,11.498197726600461,11.514160687040167
113,-11.2284,0.2356,-2.5126,11.508502625450456,11.521294450761028,11.508502625450456,11.512793371097345
114,-11.2676,0.1963,-2.5126,11.546016724827657,11.530632603592169,11.546016724827657,11.513113756621234
115,-11.2676,0.1963,-2.5126,11.546016724827657,11.537369546559013,11.546016724827657,11.52108551993315
116,-11.2676,0.1178,-2.5126,11.544948911103937,11.53893149599995,11.544948911103937,11.528736542562033
117,-11.2676,0.1178,-2.5126,11.544948911103937,11.536659436039473,11.544948911103937,11.538086779462729
118,-11.2284,0.1178,-2.4734,11.498197726600461,11.53434036808825,11.498197726600461,11.53602579969273
119,-11.2676,0.157,-2.5126,11.545415432975982,11.534261096438637,11.545415432975982,11.535905541322396
120,-11.2676,0.157,-2.5126,11.545415432975982,11.535095209869944,11.545415432975982,11.535785282952059
121,-11.2676,0.1963,-2.5126,11.546016724827657,11.535013767313766,11.546016724827657,11.535998845696804
122,-11.2284,0.157,-2.4734,11.498666145253544,11.534500807092016,11.498666145253544,11.526742292526725
123,-11.2676,0.1963,-2.5126,11.546016724827657,11.533671219449097,11.546016724827657,11.536306092172165
124,-11.2676,0.1963,-2.5519,11.554632709870097,11.530086287421065,11.554632709870097,11.538149547550987
125,-11.2284,0.1963,-2.5126,11.507765161402974,11.522061668509613,11.507765161402974,11.530619493236387
126,-11.2676,0.0785,-2.4734,11.536146651720408,11.511684006070897,11.536146651720408,11.528645478614937
127,-11.1891,0.157,-2.5126,11.468817139095034,11.503624400892223,11.468817139095034,11.522675677383234
128,-11.2284,0.1178,-2.4734,11.498197726600461,11.501711845309806,11.498197726600461,11.513111877737796
129,-11.2284,0.157,-2.5126,11.507161870765529,11.505715933701516,11.507161870765529,11.503617709916881
130,-11.2284,0.1963,-2.5126,11.507765161402974,11.511468420909376,11.507765161402974,11.503617709916881
131,-11.2676,0.2356,-2.5126,11.54675174583744,11.514141922590834,11.54675174583744,11.505738728740287
132,-11.2284,0.157,-2.4734,11.498666145253544,11.511775649861521,11.498666145253544,11.511708529971989
133,-11.2284,0.1963,-2.5126,11.507765161402974,11.506275213374995,11.507765161402974,11.513622016932493
134,-11.2284,0.157,-2.4734,11.498666145253544,11.501066322840549,11.498666145253544,11.511922871830096
135,-11.2284,0.1963,-2.5126,11.507765161402974,11.499222999491128,11.507765161402974,11.511922871830095
136,-11.1891,0.1963,-2.5126,11.469422446662255,11.503196485097279,11.469422446662255,11.496457011995059
137,-11.2284,0.2356,-2.5519,11.517146674849636,11.512857414082209,11.517146674849636,11.500153117914277
138,-11.2676,0.2356,-2.5519,11.555367182828938,11.52446115289561,11.555367182828938,11.509673522199469
139,-11.2284,0.157,-2.5126,11.507161870765529,11.534140235971488,11.507161870765529,11.511372667301867
140,-11.2676,0.157,-2.5519,11.55403186640923,11.540226487261409,11.55403186640923,11.520626008303118
141,-11.2676,0.1963,-2.5126,11.546016724827657,11.541801781556996,11.546016724827657,11.535944863936198
142,-11.2676,0.1963,-2.5126,11.546016724827657,11.538827400380557,11.546016724827657,11.541718873931803
143,-11.2284,0.157,-2.5126,11.507161870765529,11.532928520534757,11.507161870765529,11.53207781151912
144,-11.2676,0.157,-2.5126,11.545415432975982,11.525456363093287,11.545415432975982,11.539728523961212
145,-11.2676,0.2356,-2.4734,11.538285170682858,11.517153970284511,11.538285170682858,11.536579184815936
146,-11.1891,0.157,-2.5126,11.468817139095034,11.510721879316506,11.468817139095034,11.521139267669412
147,-11.2284,0.1178,-2.5126,11.506693797959517,11.509177209143763,11.506693797959517,11.513274682295783
148,-11.2676,0.0785,-2.4734,11.536146651720408,11.511640411613344,11.536146651720408,11.51907163848676
149,-11.2284,0.2356,-2.5126,11.508502625450456,11.5151704166916,11.508502625450456,11.511689076981654
150,-11.2284,0.3141,-2.5519,11.519019879312651,11.518848472835877,11.519019879312651,11.507836018707613
151,-11.2284,0.1963,-2.5126,11.507765161402974,11.522963408744872,11.507765161402974,11.515625623169202
152,-11.2676,0.157,-2.5126,11.545415432975982,11.526536755938647,11.545415432975982,11.523369950172494
153,-11.2676,0.1178,-2.4734,11.536481012856562,11.528196401304898,11.536481012856562,11.523436822399725
154,-11.2284,0.1963,-2.4734,11.499269881605528,11.528242740573535,11.499269881605528,11.52159027363074
155,-11.2676,0.1963,-2.4734,11.537549610294207,11.527110743661868,11.537549610294207,11.52529621982705
156,-11.2676,0.2356,-2.5126,11.54675174583744,11.523561166689005,11.54675174583744,11.533093536713944
157,-11.2284,0.1963,-2.5126,11.507765161402974,11.517475682471275,11.507765161402974,11.525563482399344
158,-11.2284,0.1178,-2.4734,11.498197726600461,11.511668309000342,11.498197726600461,11.517906825148122
159,-11.2284,0.157,-2.4734,11.498666145253544,11.508403139122652,11.498666145253544,11.517786077877727
160,-11.2676,0.157,-2.5126,11.545415432975982,11.507086095845402,11.545415432975982,11.51935924241408
161,-11.1891,0.1963,-2.5126,11.469422446662255,11.506940144843364,11.469422446662255,11.503893382579044
162,-11.2284,0.157,-2.5126,11.507161870765529,11.50797349197616,11.507161870765529,11.503772724451554
163,-11.2676,0.1178,-2.5126,11.544948911103937,11.508764061536727,11.544948911103937,11.513122961352249
164,-11.1891,0.157,-2.5126,11.468817139095034,11.507576816788738,11.468817139095034,11.507153160120547
165,-11.2676,0.157,-2.5126,11.545415432975982,11.504508116047903,11.545415432975982,11.507153160120549
166,-11.1891,0.1963,-2.5126,11.469422446662255,11.500934454525714,11.469422446662255,11.507153160120549
167,-11.2284,0.157,-2.5126,11.507161870765529,11.498503171008783,11.507161870765529,11.507153160120549
168,-11.2284,0.1178,-2.4734,11.498197726600461,11.497997119029769,11.498197726600461,11.497802923219853
169,-11.2284,0.157,-2.4734,11.498666145253544,11.499229219414945,11.498666145253544,11.503772724451554
170,-11.2284,0.157,-2.5126,11.507161870765529,11.502218955800819,11.507161870765529,11.496122012009463
171,-11.2284,0.1963,-2.5126,11.507765161402974,11.507747415081484,11.507765161402974,11.503790554957607
172,-11.2284,0.1963,-2.4341,11.490880865277475,11.516651787541184,11.490880865277475,11.500534353859996
173,-11.2676,0.1963,-2.5126,11.546016724827657,11.527838463420972,11.546016724827657,11.510098153505435
174,-11.2676,0.157,-2.5126,11.545415432975982,11.538163623241044,11.545415432975982,11.519448011049922
175,-11.2676,0.157,-2.4734,11.53694787714671,11.545269116727692,11.53694787714671,11.52540521232616
176,-11.2676,0.1963,-2.4734,11.537549610294207,11.54816711299498,11.537549610294207,11.531362102104406
177,-11.3069,0.157,-2.5126,11.583772933289051,11.54566078263833,11.583772933289051,11.549940515706721
178,-11.2284,0.157,-2.5126,11.507161870765529,11.537506069377272,11.507161870765529,11.542169544894296
179,-11.2676,0.157,-2.5126,11.545415432975982,11.525702557552213,11.545415432975982,11.542169544894296
180,-11.2284,0.157,-2.5126,11.507161870765529,11.513208622170723,11.507161870765529,11.53621234361806
181,-11.2284,0.157,-2.5126,11.507161870765529,11.503411708706256,11.507161870765529,11.530134795712325
182,-11.1891,0.157,-2.5126,11.468817139095034,11.49959475528778,11.468817139095034,11.50714363687352
183,-11.2284,0.157,-2.4734,11.498666145253544,11.50185350004966,11.498666145253544,11.505444491771124
184,-11.2676,0.1963,-2.5126,11.546016724827657,11.505916345750313,11.546016724827657,11.505564750141458
185,-11.2284,0.1178,-2.5126,11.506693797959517,11.508115036529428,11.506693797959517,11.505471135580256
186,-11.1891,0.157,-2.5126,11.468817139095034,11.509225800548684,11.468817139095034,11.497802189246157
187,-11.2676,0.157,-2.5126,11.545415432975982,11.510666624337972,11.545415432975982,11.513121848022347
188,-11.2284,0.157,-2.5126,11.507161870765529,11.511689817724221,11.507161870765529,11.514820993124744
189,-11.2284,0.157,-2.5126,11.507161870765529,11.512203652521732,11.507161870765529,11.507050022312319
190,-11.2284,0.157,-2.4734,11.498666145253544,11.513197352810339,11.498666145253544,11.505444491771124
191,-11.2676,0.2356,-2.5126,11.54675174583744,11.5144978251777,11.54675174583744,11.521031413119605
192,-11.2284,0.157,-2.5126,11.507161870765529,11.516171127577977,11.507161870765529,11.513380700677512
193,-11.2284,0.1963,-2.5126,11.507765161402974,11.52067966854068,11.507765161402974,11.513501358805003
194,-11.2284,0.2356,-2.5126,11.508502625450456,11.530108043816519,11.508502625450456,11.513769509741989
195,-11.2676,0.1963,-2.5126,11.546016724827657,11.54173063353516,11.546016724827657,11.523239625656812
196,-11.3069,0.2356,-2.5126,11.585104821709642,11.548793503282992,11.585104821709642,11.53091024083125
197,-11.2676,0.157,-2.5126,11.545415432975982,11.546615843854893,11.545415432975982,11.538560953273343
198,-11.2676,0.157,-2.5126,11.545415432975982,11.536908044334025,11.545415432975982,11.546091007587943
199,-11.2284,0.157,-2.5126,11.507161870765529,11.526016959977156,11.507161870765529,11.54582285665096
200,-11.2284,0.157,-2.5126,11.507161870765529,11.520118046873057,11.507161870765529,11.538051885838533
201,-11.2284,0.157,-2.5126,11.507161870765529,11.521087402606105,11.507161870765529,11.522463295649711
202,-11.2676,0.1963,-2.5126,11.546016724827657,11.525507056332987,11.546016724827657,11.522583554020045
