-9.193734375,0.69192428,6.473921289
-9.406818323,1.747767212,4.596867188
-10.86009873,0.737414111,3.921702319
-8.880093958,0.430956299,8.137891443
-9.837774622,0.608127222,5.176263989
-9.093177905,0.59136781,4.984727856
-11.29823763,1.010353101,14.58308231
-7.94635531,2.29364519,5.899312891
-10.41717142,3.021482495,4.841075757
-8.180987073,0.397437476,9.167398157
-14.37957517,-0.356736047,4.520252734
-9.2296474,-1.144428394,6.088454822
-9.885658655,-1.120486377,4.575319373
-11.3892173,-1.474828223,1.163582007
-10.6661684,0.004788403,1.498770239
-11.49695637,-1.055842932,6.148309863
-10.56561193,-2.138022083,4.450820886
-15.1433255,-2.557007373,12.72997023
-8.006210352,2.995146277,8.113949426
-11.17613335,0.023942017,3.184288208
-10.56800613,0.215478149,6.22971272
-8.403647827,5.949591125,6.004657764
-8.923189587,3.833116858,-0.840364783
-5.992686755,2.35110603,5.674257935
-5.449202979,1.74537301,3.737348792
-5.01824668,0.921767639,0.598550415
-0.478840332,-0.890643018,2.303221997
-3.15795199,2.32237561,2.877830396
-13.47456694,2.492363928,6.370970618
-3.105279553,0.612915625,-0.543483777
-4.544194751,-1.663970154,-1.192312427
-9.299079248,2.434903088,-3.495534424
-4.819527942,3.543418457,1.805228052
-7.896077075,8.116343628,-3.63439812
-14.39154618,12.45463704,11.19289276
-19.6133,8.664615808,2.121262671
-17.23106935,6.684611035,7.87452926
-6.770802295,10.84094512,3.224989636
-11.34372747,18.3868702,1.256955872
-13.61343064,19.45947254,12.47139645
-18.38746875,14.40112299,12.36605157
-19.6133,19.61270145,17.34838523
-19.6133,11.46104335,10.82897411
-19.6133,19.61270145,17.93735884
-19.6133,19.37387983,16.92939994
-19.58217538,8.463502869,11.99495032
-19.6133,19.61270145,11.32217965
-19.6133,12.74912384,10.25436571
-18.40901656,15.59104121,13.76426534
-19.6133,12.51928048,12.36365737
-17.32923162,11.28626663,14.97812559
-11.29823763,8.901641772,3.469198206
-10.08677159,8.274360938,12.05959376
-8.53772312,9.425971936,10.15141504
-11.08515369,5.267243652,8.631096985
-4.027047192,2.4516625,9.531316809
-3.921702319,4.046200806,9.710881934
-9.14345614,7.477091785,16.23268726
-1.467645618,-1.733402002,2.439691492
-4.967968445,1.165976208,5.501875415
-2.528276953,-4.189852905,1.680729565
-0.881066211,-4.005499377,-1.333570325
-1.97521637,-3.335122913,2.801215942
-3.675099548,-2.461239307,0.244208569
-3.433285181,-4.280832568,6.315903979
0.414196887,-1.968033765,-4.936843823
-4.891353992,6.818686328,16.85458114
0.943315454,5.343858105,-4.216189124
-1.604115112,-0.339976636,-2.111685864
-3.751714001,2.796427539,-1.553836877
-1.96085116,4.127603662,-1.786074438
-4.900930798,4.776432312,-1.850717883
-2.997540479,5.056553906,-0.787692346
-4.096479041,3.394977954,7.153874561
-5.63834491,10.23042369,6.016628772
-10.88882915,11.86805763,10.29985554
-17.91581102,10.65659159,13.97974349
-19.6133,16.07945835,19.61270145
-19.6133,15.34922684,16.09621776
-16.94137095,17.39387506,11.71243452
-19.6133,13.83609139,6.059724402
-18.98601917,18.77054102,7.017405066
-19.6133,16.97728397,13.83609139
-19.6133,19.61270145,18.64364833
-13.51047997,15.72751071,15.279795
-19.6133,13.57272921,14.64533156
-8.300697156,13.03642804,3.986345764
-15.97890188,7.180210779,11.16895074
-5.592855078,5.43723197,9.464279163
-6.651092212,11.56399402,7.999027747
-10.14902084,0.325611426,12.60547174
-4.984727856,2.224213342,10.00536874
-5.805939026,4.726154077,9.236830005
-3.380612744,0.780509741,9.054870679
-1.944091748,0.943315454,7.307103467
-0.081402856,-0.852335791,4.606443994
-1.051054529,-2.051830823,6.572083557
-0.656011255,-2.834734766,0.435744702
-1.666364355,-1.558625281,1.192312427
0.112527478,-3.897760303,2.643198633
0.117315881,-3.454832996,0.344765039
0.210689746,-1.199495032,-0.272938989
0.330399829,-3.203441821,-3.265691064
-1.34075293,-2.252943762,-1.644816541
3.572148877,-0.617704028,-2.327164014
1.323993518,-3.260902661,-2.58094939
3.521870642,-2.987963672,-4.876988782
-1.699883179,-1.936909143,-7.407659937
-2.312798804,-0.459686719,-6.337451794
-2.48039292,0.873883606,-9.82101521
-3.459621399,2.116474268,-12.16493864
-12.19845746,6.375759021,-4.673481641
-5.489904407,6.497863306,-5.468356592
-12.21042847,7.220912207,-3.167528796
-13.91749425,7.007828259,-1.683123767
-12.15775603,7.771578589,4.88895979
-16.21113944,13.92467686,7.460332373
-17.39387506,17.06586943,6.526593726
-17.47527792,17.25501136,12.74672964
-15.78257734,15.68202087,19.61270145
-19.6133,15.82088457,19.61270145
-19.6133,19.61270145,15.65807886
-19.6133,12.8305267,3.67749375
-19.51753193,15.9352077,16.97010137
-19.6133,10.27351932,5.506663818
-19.6133,14.45858383,18.61491791
-19.6133,15.32229207,19.61270145
-19.6133,19.61270145,13.01009182
-19.6133,19.6109058,15.16247911
-19.6133,17.44175909,-4.544194751
-19.6133,19.61270145,19.61270145
-19.6133,12.28943712,4.924872815
-19.6133,5.200206006,9.572018237
-19.6133,17.23585775,17.22388674
-19.6133,19.52471454,13.08910048
-19.6133,12.32535015,6.358999609
-19.6133,18.42098757,9.390058911
-19.59414639,12.29901393,-0.435744702
-19.6133,10.40998882,6.981492041
-14.88954012,7.376535315,5.750872388
-9.165003955,9.483432776,0.960074866
-11.80101998,4.819527942,3.045424512
-16.27338868,3.189076611,2.513911743
-12.48097325,6.825868933,1.980004773
-10.3836526,6.112396838,-6.57687196
-8.346186987,-0.847547388,-5.4803276
-8.238447913,-1.977610571,-4.367023828
-3.775656018,-1.403002173,-6.976703638
-7.173028174,-1.448492004,-6.959944226
-8.0756422,5.657498523,-5.846640454
-7.194575989,-3.090914343,-7.821856824
-4.42687887,-2.49475813,-4.793191724
-7.438784558,-0.830787976,-1.007958899
-6.121973645,-5.35104071,-5.35104071
-4.94642063,-4.632780212,-6.643909607
0.351947644,-3.581725684,-7.058106494
-2.631227625,-4.754884497,0.02873042
-2.516305945,-1.393425366,-3.600879297
-2.250549561,0.701501086,-2.98556947
-2.920926025,-0.186747729,-2.573766785
-0.332794031,1.742978809,-0.984016882
-8.216900098,2.719813086,3.758896606
1.1540052,0.995987891,1.328781921
-0.311246216,3.77805022,2.118868469
-0.632069238,1.826775867,3.550601062
-0.632069238,6.799532715,8.935160596
-5.571307263,5.054159705,12.90714115
-5.382165332,5.142745166,8.441955054
-13.48174955,0.782903943,14.83926189
-6.979097839,10.43871924,14.25268248
-19.6133,19.08418143,19.61270145
-13.66131467,14.89672273,12.99572661
-19.6133,8.896853369,16.57266389
-19.6133,19.61270145,19.61270145
-19.6133,19.51034933,3.852270471
-17.78652413,15.95735406,11.71482872
-19.6133,17.60456481,17.10896506
-19.6085116,18.59576429,9.062053284
-19.4648595,14.49210265,10.54645831
-13.43625972,19.61270145,16.40028137
-17.63568943,14.2790187,16.10340037
-18.59337009,5.935225916,10.00536874
-10.56800613,5.142745166,9.610325464
-7.134720947,4.096479041,6.452373474
-9.957484705,3.059789722,9.72045874
-7.024587671,0.969651672,4.508281726
-7.766790186,3.110067957,9.526528406
-4.78840332,-1.498770239,6.457161877
-10.27830773,1.276109485,3.064578125
-7.821856824,0.797269153,7.785943799
-6.61996759,4.242525342,1.819593262
-6.675034229,4.462791895,6.751648682
-9.040505469,7.29752666,12.76348905
-8.202534888,4.187458704,7.264007837
-8.49462749,2.901772412,11.94227788
-1.850717883,1.142034192,10.47463226
-3.667916943,2.372653845,10.6757452
-3.301604089,0.960074866,7.812280017
-0.912190833,1.98958158,12.09071838
-2.686294263,-1.891419312,11.76031855
-3.337517114,-0.217872351,9.026140259
-3.964797949,4.206612317,12.06677637
-4.338293408,0.617704028,11.12106671
-4.438849878,3.732560388,8.037334973
-4.450820886,8.339004382,16.46971322
-7.424419348,4.695029456,10.73320604
-11.18810436,8.248024719,11.28626663
-13.18965695,6.248866333,6.679822632
-17.37950985,5.906495496,6.732495068
-11.94946049,10.75475386,15.73708751
-14.38436357,8.56645354,14.93981836
-19.22543933,15.85440339,19.61270145
-15.4354181,12.08114158,11.27908402
-19.6133,9.674968909,10.60631335
-19.6133,19.49119572,17.4561243
-19.6133,13.47456694,6.440402466
-19.6133,8.49462749,2.159569897
-18.26536447,15.4306297,4.687846851
-19.6133,19.61270145,13.22556997
-19.6133,15.13374869,13.99650291
-19.6133,16.67800876,16.69476818
-15.12177769,11.65497368,19.23741034
-19.6133,13.87439862,14.24071147
-11.28387242,10.34534537,10.45069025
-10.59673655,11.76989536,16.50802045
-7.431601953,4.929661218,7.783549597
-3.380612744,5.006275671,7.328651282
-2.173935107,1.115697974,6.653486414
-3.373430139,-2.147598889,8.058882788
-3.22977804,0.454898315,2.717418884
-4.048595007,-2.011129395,6.126762048
-2.142810486,-2.023100403,2.001552588
-2.803610144,-0.703895288,1.537077466
-0.825999573,1.417367383,9.79228479
-3.725377783,-1.029506714,-1.070208142
0.825999573,0.47644613,-1.438915198
-0.818816968,-3.320757703,0.665588062
-0.59136781,-0.244208569,-0.857124194
-1.96085116,0.888248816,-4.862623572
-3.890577698,2.578555188,-7.302315063
2.257732166,1.606509314,-8.525752112
